"id","price","speed","hd","ram","screen","computer_category"
710,2050,50,170,4,14,"super"
2403,2690,33,528,16,15,"hyper"
792,2995,66,340,16,15,"hyper"
4687,2004,33,528,8,14,"ultra"
3728,2490,33,528,16,14,"mega"
5890,1395,66,528,8,14,"special"
4748,1349,33,270,4,14,"special"
5156,2339,66,425,8,17,"mega"
1648,1395,25,170,4,14,"special"
1261,1895,66,107,2,14,"super"
5217,2544,50,720,16,15,"ultrasuper"
58,3075,66,210,4,17,"hyper"
4462,2244,33,528,8,14,"mega"
588,1599,25,170,4,14,"special"
3137,2320,66,528,8,14,"mega"
5421,2494,66,720,16,15,"ultrasuper"
1913,1999,33,340,8,14,"super"
4075,2190,66,426,8,15,"mega"
6155,2090,100,850,8,17,"ultrasuper"
2872,2329,66,212,4,14,"mega"
2647,2495,66,424,8,15,"mega"
1526,1844,33,107,2,14,"super"
5013,1969,66,1000,8,14,"ultrasuper"
323,2599,33,245,16,15,"mega"
3116,1999,33,527,8,14,"ultra"
1995,1395,25,240,4,14,"special"
5482,2323,50,720,16,15,"ultrasuper"
3341,2044,66,214,4,14,"super"
6134,1745,100,850,8,14,"ultra"
853,3695,66,452,8,14,"uber"
2933,2895,66,530,16,17,"hyper"
4279,2304,33,720,16,14,"ultrasuper"
4054,2595,66,528,8,15,"mega"
4809,1744,33,214,4,14,"special"
3402,2595,66,528,16,14,"mega"
1730,2095,33,340,8,15,"super"
4319,2628,33,270,4,15,"mega"
6216,1654,100,528,8,14,"ultra"
3198,1690,33,340,4,14,"special"
384,2290,25,245,8,14,"mega"
2239,2590,66,426,8,15,"mega"
3667,2889,33,340,4,17,"hyper"
1118,3594,33,452,8,14,"uber"
5278,2090,66,1000,8,14,"ultrasuper"
159,3065,50,250,4,17,"hyper"
2994,1544,33,107,2,14,"special"
5074,2040,50,1000,8,14,"ultrasuper"
2729,2795,66,424,16,15,"hyper"
5053,1854,33,528,8,14,"ultra"
3932,1890,66,214,4,15,"super"
5543,1845,100,528,8,14,"ultra"
5747,3090,100,1000,24,17,"extreme"
2504,2220,33,528,8,14,"mega"
3259,1995,66,425,8,15,"ultra"
445,2495,33,340,8,14,"mega"
180,1695,50,85,2,14,"special"
5522,2844,50,1000,24,15,"extreme"
4666,1579,66,212,4,15,"special"
1383,2344,33,120,4,14,"mega"
4136,2799,66,527,16,15,"hyper"
424,2495,50,250,8,15,"mega"
37,2325,66,210,8,14,"mega"
5339,1495,50,528,8,14,"special"
241,1699,33,120,4,14,"special"
3911,3085,66,540,16,15,"hyper"
6073,1615,100,1000,4,14,"ultra"
5808,2208,100,545,8,17,"mega"
5135,1845,66,528,8,14,"ultra"
4645,1725,33,340,4,14,"ultra"
1444,1590,33,107,2,14,"special"
3524,2344,50,426,8,14,"mega"
2586,2094,50,214,4,14,"super"
2096,1990,33,214,4,15,"super"
5400,1929,66,1000,8,14,"ultrasuper"
3993,2499,100,420,8,15,"mega"
506,1775,33,170,4,14,"super"
2565,2094,50,424,4,14,"super"
1709,2044,66,107,2,14,"super"
2382,2290,33,426,8,15,"mega"
975,2695,66,340,4,14,"mega"
16,2225,50,130,4,14,"super"
5665,1999,100,850,8,15,"ultrasuper"
2851,1719,33,120,4,14,"special"
1240,1845,33,250,8,15,"super"
4910,1999,100,420,8,14,"ultra"
2443,1699,33,120,4,14,"special"
302,1895,25,130,4,14,"super"
4727,1554,33,214,4,14,"special"
2361,1749,33,120,4,14,"special"
3850,2499,100,428,16,15,"mega"
3789,1895,50,420,4,14,"ultra"
2178,1795,33,340,8,15,"ultra"
2830,1695,33,214,4,14,"special"
628,2395,66,250,4,14,"mega"
567,1690,33,107,2,14,"special"
98,1920,33,170,4,14,"super"
281,2225,33,250,8,14,"super"
2035,2290,66,214,4,15,"mega"
1036,2845,66,340,8,17,"hyper"
4992,2898,100,730,16,15,"hyper"
750,2844,66,340,8,14,"hyper"
4849,3140,66,1000,24,15,"extreme"
1974,3904,66,527,8,15,"uber"
2912,2550,66,340,8,15,"mega"
1015,1444,25,107,4,14,"special"
2300,1944,50,107,2,14,"super"
5930,1599,66,545,4,15,"ultra"
363,2155,50,250,8,14,"super"
4502,1489,66,212,4,14,"special"
220,1945,33,170,4,14,"super"
832,2294,33,214,4,14,"mega"
3381,2550,66,340,8,15,"mega"
2422,1795,50,340,4,14,"ultra"
4176,1745,66,340,8,14,"ultra"
1301,1495,33,212,4,14,"special"
5726,2794,50,1000,24,15,"extreme"
4767,2040,33,528,8,15,"ultra"
485,2455,66,250,8,14,"mega"
4788,1999,66,420,8,14,"ultra"
3646,3094,75,528,16,14,"hyper"
5236,2444,33,720,16,15,"ultrasuper"
4441,2994,100,720,16,14,"hyper"
2708,2495,66,426,8,14,"mega"
1097,2595,33,540,16,14,"mega"
2687,1195,25,214,4,14,"special"
1892,1695,25,214,4,14,"special"
6195,2490,100,850,16,17,"ultrasuper"
1831,2799,50,230,8,15,"hyper"
138,2395,33,250,4,15,"mega"
4706,1945,33,528,8,14,"ultra"
3442,1944,66,214,4,14,"super"
5318,2354,33,720,16,15,"ultrasuper"
3156,1690,33,214,4,14,"special"
77,1975,33,210,8,14,"super"
893,1495,33,107,4,14,"special"
2769,1790,33,214,4,15,"super"
5501,1599,66,428,4,15,"special"
1484,2390,33,426,8,14,"mega"
1362,2090,25,426,8,15,"super"
5787,1299,66,545,4,14,"special"
2952,1699,33,340,4,14,"special"
4971,1545,50,214,4,14,"special"
3238,1795,25,426,8,14,"ultra"
689,2025,33,250,8,15,"super"
3421,1999,33,420,8,14,"ultra"
2891,1939,33,212,4,14,"super"
3707,3044,75,528,16,14,"hyper"
5583,1640,100,340,4,15,"special"
872,2094,50,107,2,14,"super"
342,2699,66,213,8,14,"mega"
1627,2104,33,120,4,14,"super"
3034,1695,33,340,8,14,"special"
1341,2344,33,426,8,14,"mega"
5032,2795,100,528,16,14,"hyper"
5114,1899,66,540,8,14,"ultra"
6052,1699,66,540,8,14,"ultra"
4359,2943,33,1000,24,14,"extreme"
2483,3485,66,540,16,17,"uber"
1423,2094,33,120,4,14,"super"
3503,2399,66,212,4,15,"mega"
5093,2754,50,1000,24,15,"extreme"
3890,1495,33,340,4,14,"special"
5379,2279,50,364,8,14,"mega"
954,2444,66,214,4,14,"mega"
2544,2994,33,528,16,14,"hyper"
1810,2390,25,426,8,14,"mega"
5848,1773,66,528,8,14,"ultra"
4237,2490,100,426,8,15,"mega"
5562,1890,75,730,8,15,"ultra"
2075,2943,33,340,8,14,"hyper"
3299,2509,50,340,4,15,"mega"
3095,1794,50,107,2,14,"super"
464,2790,33,452,16,15,"hyper"
3482,2904,66,340,8,17,"hyper"
5644,1808,50,428,4,17,"ultra"
546,2695,66,340,8,14,"mega"
5358,2198,100,420,8,14,"mega"
4889,1818,66,425,8,14,"ultra"
3564,2425,33,540,8,17,"mega"
5440,2273,50,1000,24,15,"ultrasuper"
2809,1195,25,107,4,14,"special"
260,2599,33,245,16,15,"mega"
3829,3358,50,340,4,17,"hyper"
5909,2344,50,850,16,15,"ultrasuper"
5827,1499,50,545,4,15,"special"
4216,1890,33,426,8,14,"ultra"
4298,3104,66,1000,24,14,"extreme"
1280,2795,33,528,16,14,"hyper"
3278,2744,50,420,8,17,"hyper"
5154,2189,66,1000,8,15,"ultrasuper"
2218,1599,25,212,4,14,"special"
6174,1944,66,850,8,15,"ultra"
729,2425,33,545,8,14,"mega"
3074,1894,50,420,4,15,"ultra"
5705,1799,100,420,8,14,"ultra"
3625,3294,100,528,16,14,"hyper"
3747,1999,33,527,4,14,"ultra"
525,2099,66,120,4,14,"super"
607,2299,66,245,8,14,"mega"
403,2490,33,340,8,14,"mega"
4950,1640,33,214,4,15,"special"
4481,2440,100,528,8,14,"mega"
1076,2994,33,540,16,14,"hyper"
4828,1499,33,210,4,14,"special"
2870,1490,33,107,2,15,"special"
2401,1990,33,107,2,14,"super"
4094,2194,33,426,8,14,"mega"
5766,2035,100,1000,8,14,"ultrasuper"
321,2425,66,250,8,15,"mega"
5888,3040,100,1000,24,17,"extreme"
2014,1495,33,212,4,14,"special"
1137,1944,33,107,2,14,"super"
5684,1790,66,528,8,15,"ultra"
3339,2569,50,340,8,14,"mega"
5970,1699,66,540,8,14,"ultra"
1402,1790,25,214,4,15,"super"
6153,1695,66,850,8,15,"ultra"
790,3044,50,452,16,14,"hyper"
2279,2690,33,528,16,15,"hyper"
1871,2685,66,545,8,14,"hyper"
1055,1844,25,214,4,14,"super"
4746,2049,66,420,8,15,"super"
6235,1699,66,630,8,15,"ultra"
2136,2444,50,426,8,14,"mega"
5949,2094,100,528,8,14,"ultra"
2666,1694,33,107,2,14,"special"
4155,1499,33,210,4,14,"special"
56,2125,50,130,4,14,"super"
1320,1695,33,107,2,14,"special"
2931,2294,66,214,4,14,"mega"
4624,1590,33,214,4,15,"special"
6092,1723,66,850,8,14,"ultra"
2727,2690,33,528,16,15,"hyper"
382,2399,66,213,8,14,"mega"
3013,2844,50,528,16,14,"hyper"
3543,2569,50,340,8,14,"mega"
178,2645,33,250,8,17,"mega"
851,1499,25,170,4,14,"special"
4420,1599,33,210,4,14,"special"
994,4494,33,1100,16,14,"uber"
4603,2294,50,528,8,14,"mega"
4807,2840,50,720,16,17,"hyper"
1198,1890,33,214,4,15,"super"
3808,1645,33,214,4,14,"special"
1381,1479,50,130,4,14,"special"
5745,1695,66,528,8,14,"ultra"
1667,2475,33,545,8,15,"mega"
1259,2744,66,426,8,14,"hyper"
3726,1590,50,107,2,15,"special"
3196,2795,75,528,16,14,"hyper"
4685,2044,33,528,8,14,"ultra"
1728,1399,33,212,4,14,"special"
1646,1519,50,130,4,14,"special"
1116,2095,25,214,8,14,"super"
2605,1745,50,420,4,15,"ultra"
2197,3399,66,527,8,15,"uber"
5398,1799,75,545,8,15,"ultra"
5072,1454,33,214,4,14,"special"
1463,2194,33,214,4,14,"super"
4542,2390,66,528,8,14,"mega"
5867,1804,66,545,4,17,"ultra"
3930,1399,50,340,4,14,"special"
1932,2608,33,340,4,14,"mega"
2462,3097,66,528,8,15,"hyper"
3318,2775,66,420,16,15,"hyper"
5337,2399,66,730,16,15,"ultrasuper"
5419,2095,100,528,8,14,"ultra"
3400,1790,50,214,4,15,"super"
769,2015,66,210,4,14,"super"
2788,2144,25,426,8,14,"super"
117,2525,50,250,4,15,"mega"
6214,1740,66,1200,8,14,"ultrasuper"
6132,1870,100,540,8,15,"ultra"
3257,1944,75,107,2,14,"super"
4073,3243,66,1000,24,14,"extreme"
647,2895,50,452,16,14,"hyper"
3583,1595,33,214,4,14,"special"
708,1845,33,250,4,14,"super"
1524,1299,25,120,4,14,"special"
3665,1259,25,120,4,14,"special"
1503,2559,66,340,8,17,"mega"
5602,1445,66,528,8,14,"special"
3869,2290,33,528,16,15,"mega"
1585,2244,50,214,4,14,"super"
1972,2315,33,340,8,17,"mega"
35,1999,33,170,4,14,"super"
4338,1469,33,212,4,14,"special"
4399,2799,66,527,16,17,"hyper"
4317,3208,66,270,4,15,"hyper"
3522,2095,100,425,8,15,"super"
1789,2995,66,340,16,15,"hyper"
1850,1890,33,212,4,14,"super"
1768,2795,66,340,8,17,"hyper"
973,3499,66,450,8,17,"uber"
5276,1518,33,428,4,17,"special"
4868,1709,50,540,8,15,"ultra"
2237,1744,33,107,2,14,"special"
300,1595,25,170,4,14,"special"
2054,1804,25,120,4,14,"super"
5133,2440,66,720,16,15,"ultrasuper"
5724,1599,66,545,4,15,"ultra"
3787,2338,33,170,4,15,"mega"
2523,1944,50,107,2,14,"super"
2584,1925,33,212,4,14,"super"
3175,1825,66,425,8,15,"ultra"
4521,1759,33,340,4,15,"ultra"
6010,2223,50,1000,16,15,"ultrasuper"
6071,1840,100,850,8,15,"ultra"
5989,1295,50,528,4,14,"special"
5928,1704,50,545,4,17,"ultra"
443,1490,25,107,2,14,"special"
1442,1748,33,130,4,14,"special"
422,2690,25,452,16,14,"mega"
3379,1844,33,214,4,14,"super"
2319,2090,25,214,4,14,"super"
4256,2145,66,730,8,15,"ultrasuper"
3440,1295,33,340,4,14,"special"
2706,1795,50,424,4,14,"ultra"
239,1495,25,170,4,14,"special"
2176,1594,33,212,4,14,"special"
3909,1559,25,212,4,14,"special"
6193,2095,66,850,16,15,"ultrasuper"
4195,2118,66,340,8,17,"super"
96,1495,25,170,4,14,"special"
1360,2144,25,426,8,14,"super"
3644,2819,50,340,8,15,"hyper"
4664,1989,33,270,4,14,"super"
4990,2198,100,420,8,14,"mega"
4378,1779,33,340,4,15,"ultra"
1564,2244,33,214,4,14,"super"
4460,2890,33,1000,24,15,"extreme"
5459,2894,66,1000,24,15,"extreme"
6254,2154,66,850,16,15,"ultrasuper"
2971,1929,33,212,4,14,"super"
4929,1345,66,214,4,14,"special"
361,1775,33,170,4,14,"super"
4174,2399,75,428,16,15,"mega"
891,2999,66,450,8,15,"hyper"
2380,2397,66,270,4,14,"mega"
3848,1288,33,340,4,15,"special"
1625,2590,25,528,16,15,"mega"
5785,2545,50,1000,24,15,"ultrasuper"
2849,1395,33,214,4,14,"special"
4582,2445,33,720,16,15,"ultrasuper"
4643,2545,50,720,16,15,"ultrasuper"
3705,1995,100,107,2,14,"super"
1238,1395,25,107,2,14,"special"
2033,2559,66,340,8,17,"mega"
4908,2644,66,720,16,15,"ultrasuper"
1156,2590,25,540,16,15,"mega"
4725,1395,33,214,4,14,"special"
4847,2390,50,1000,24,17,"ultrasuper"
2828,1645,50,420,4,14,"special"
5112,2044,33,528,8,14,"ultra"
2645,1790,66,107,2,15,"super"
2298,2095,33,212,4,17,"super"
5846,2015,100,1000,8,14,"ultrasuper"
3032,2045,66,425,8,15,"super"
3114,1995,75,214,4,14,"super"
2767,2444,33,426,8,14,"mega"
1217,2425,33,545,8,14,"mega"
6050,1354,66,528,4,14,"special"
2910,2595,50,528,16,14,"mega"
218,2095,33,130,4,14,"super"
1686,1795,33,214,4,14,"super"
3970,2929,66,527,16,15,"hyper"
830,3348,66,345,16,15,"hyper"
687,3565,66,540,8,17,"uber"
4031,1795,66,426,4,14,"ultra"
1421,1969,50,340,4,14,"super"
4786,3440,66,1000,24,17,"extreme"
952,3595,66,500,8,15,"uber"
1951,2244,33,214,4,14,"super"
5377,1454,33,214,4,14,"special"
5255,2590,33,720,16,17,"ultrasuper"
4439,2415,66,730,8,17,"ultrasuper"
4765,1549,33,210,4,15,"special"
3297,1490,33,107,2,14,"special"
157,2999,50,170,4,14,"hyper"
1890,2439,50,340,8,17,"mega"
5234,1899,66,730,8,15,"ultra"
4235,2688,33,270,4,15,"mega"
1095,2295,50,340,8,15,"mega"
4704,2295,33,720,16,15,"ultrasuper"
136,2195,25,245,8,14,"super"
1482,3044,50,528,16,14,"hyper"
5051,2404,66,720,16,15,"ultrasuper"
2624,1875,66,420,4,15,"ultra"
6172,1445,66,1000,4,14,"ultra"
340,2825,33,250,8,17,"hyper"
5520,1199,33,210,4,14,"special"
75,2999,50,170,4,14,"hyper"
3623,2615,100,340,8,17,"mega"
3827,2440,33,528,16,15,"mega"
1829,2144,25,426,8,14,"super"
3093,2544,33,528,16,14,"mega"
1543,2565,33,340,8,17,"mega"
5703,1645,66,528,8,14,"ultra"
5316,1904,66,528,8,14,"ultra"
3358,3029,100,527,16,15,"hyper"
4357,2295,66,420,8,15,"mega"
4561,1999,66,420,8,14,"ultra"
2094,2654,33,340,4,14,"mega"
1278,1579,25,120,4,14,"special"
1808,2890,33,528,16,15,"hyper"
2012,2059,33,120,4,14,"super"
5581,1644,66,340,4,14,"special"
4296,1925,66,425,8,15,"ultra"
2277,1675,66,250,4,14,"special"
5968,1994,100,850,8,14,"ultra"
14,2295,25,245,8,14,"mega"
2216,2699,66,245,8,15,"mega"
197,2099,33,212,4,14,"super"
6233,1495,66,528,8,14,"special"
483,2249,50,230,4,14,"super"
5030,2493,33,720,16,15,"ultrasuper"
4622,1399,33,210,4,14,"special"
1604,2249,33,230,4,15,"super"
3501,2244,75,214,4,14,"super"
2481,2995,66,340,16,15,"hyper"
2073,3127,66,424,16,15,"hyper"
931,1049,33,80,2,14,"special"
279,2405,66,250,8,14,"mega"
5499,3194,100,1000,24,15,"extreme"
2542,2627,66,424,8,15,"mega"
1869,2890,25,528,16,14,"hyper"
5642,1594,50,340,4,14,"special"
401,2399,50,320,8,14,"mega"
6029,2059,66,540,8,17,"ultra"
2338,1689,25,212,4,14,"special"
6111,1445,66,1000,4,14,"ultra"
5295,1468,66,428,4,15,"special"
462,1790,50,107,2,14,"super"
2603,2425,50,212,8,14,"mega"
544,2698,66,245,8,14,"mega"
2746,1595,33,420,4,14,"special"
727,2075,33,250,8,15,"super"
54,2190,33,210,4,14,"super"
4500,2090,66,214,4,14,"super"
3684,2490,75,528,8,14,"mega"
4214,1945,33,426,8,14,"ultra"
4010,2154,66,426,8,14,"super"
2420,1908,33,120,4,14,"super"
3949,2449,100,420,8,15,"mega"
1665,2844,33,528,16,14,"hyper"
3337,2529,100,340,8,14,"mega"
2889,2079,33,212,4,15,"super"
2807,1925,33,212,4,14,"super"
4683,1618,33,340,4,17,"special"
4744,2993,33,1000,24,15,"extreme"
5907,1654,50,528,8,14,"ultra"
258,2449,33,230,4,14,"mega"
2134,2995,66,340,16,15,"hyper"
2195,1894,50,340,4,15,"super"
2685,2195,50,340,8,15,"super"
5621,1490,66,340,4,15,"special"
4479,2470,66,420,8,15,"mega"
3602,2499,100,420,8,14,"mega"
3154,2499,100,527,8,14,"mega"
3072,1794,33,212,4,14,"super"
4948,2895,66,1000,24,15,"extreme"
5009,3094,50,1000,24,15,"extreme"
605,1449,25,120,4,14,"special"
6090,1599,66,540,8,14,"ultra"
5213,2139,33,212,8,17,"super"
2460,2395,66,340,8,14,"mega"
1074,2195,33,214,8,14,"super"
523,1499,25,170,4,14,"special"
3133,2499,66,340,4,14,"mega"
380,1490,25,85,2,14,"special"
4092,3628,66,270,4,17,"uber"
992,1599,50,170,4,14,"special"
1991,2044,33,214,4,14,"super"
1787,3090,66,528,16,15,"hyper"
2950,1369,25,120,4,14,"special"
5886,1699,66,540,8,14,"ultra"
4805,1854,33,528,8,14,"ultra"
4601,1599,33,210,4,14,"special"
3419,2195,25,528,16,14,"mega"
1257,3194,66,540,16,14,"hyper"
2256,1795,33,240,4,14,"super"
6008,2299,100,850,16,15,"ultrasuper"
870,2344,33,340,8,14,"mega"
2664,1490,33,107,2,15,"special"
5274,1790,33,528,8,15,"ultra"
4866,1940,33,528,8,14,"ultra"
4826,2040,50,528,8,14,"ultra"
115,1499,25,170,4,14,"special"
5070,1744,33,214,4,14,"special"
2786,2794,66,426,8,14,"hyper"
1135,2125,66,250,8,15,"super"
4540,1495,66,214,4,14,"special"
5539,1838,50,545,4,17,"ultra"
5600,1904,100,528,8,14,"ultra"
5091,1345,66,214,4,14,"special"
5478,1199,50,428,4,14,"special"
441,2605,33,250,8,17,"mega"
3051,1689,25,212,4,14,"special"
5560,2208,100,545,8,17,"mega"
2929,1625,33,340,4,15,"special"
1848,2395,66,340,8,15,"mega"
4458,3099,66,1000,16,15,"extreme"
3011,2425,50,424,8,15,"mega"
3398,2044,25,426,8,14,"super"
3724,2929,66,527,16,15,"hyper"
2378,2328,66,212,4,14,"mega"
3480,2090,100,107,2,14,"super"
849,1295,25,170,4,14,"special"
4662,3644,66,1000,24,15,"uber"
5192,1495,50,214,4,14,"special"
1400,1995,25,426,8,14,"ultra"
1318,1395,25,107,4,14,"special"
2582,2344,33,426,8,14,"mega"
2643,2359,50,340,4,14,"mega"
5356,1950,66,730,8,15,"ultra"
5743,1695,100,540,8,15,"ultra"
33,2595,33,210,8,17,"mega"
563,2999,50,240,4,14,"hyper"
5825,1499,66,425,4,14,"special"
3663,3379,66,527,8,15,"uber"
502,2295,66,214,4,14,"mega"
5457,1999,100,850,8,15,"ultrasuper"
3276,2490,33,528,16,14,"mega"
1114,2225,66,340,8,15,"mega"
4927,1758,50,425,8,15,"ultra"
2908,2135,33,425,8,17,"super"
3745,2190,100,214,4,14,"super"
2521,3044,50,528,16,14,"hyper"
5396,1454,50,340,4,14,"special"
828,2444,50,214,4,14,"mega"
3541,2195,66,426,8,14,"mega"
5335,1695,33,528,8,14,"ultra"
2847,2499,33,212,4,17,"mega"
4784,2195,66,420,8,15,"mega"
1461,2899,50,320,8,15,"hyper"
5804,1944,66,528,8,14,"ultra"
5865,1604,100,340,4,14,"special"
2969,2669,50,340,8,14,"mega"
5417,1944,50,528,8,14,"ultra"
3255,1595,33,214,4,14,"special"
298,2890,33,340,16,14,"hyper"
1827,2475,33,340,8,17,"mega"
319,2335,66,250,8,14,"mega"
706,1895,33,214,4,14,"super"
767,2744,25,452,16,14,"hyper"
5314,2215,66,730,16,15,"ultrasuper"
788,2394,33,340,8,14,"mega"
6069,2540,100,1000,16,17,"ultrasuper"
6130,2540,100,1000,16,17,"ultrasuper"
3234,2143,33,426,8,14,"super"
1726,1879,50,170,4,14,"super"
3989,1818,50,340,4,17,"ultra"
1032,1879,50,170,4,14,"super"
685,1795,66,107,2,14,"super"
3867,1645,33,214,4,14,"special"
1440,2490,50,426,8,14,"mega"
2439,2744,66,426,8,14,"hyper"
12,2605,66,210,8,14,"mega"
4336,1559,33,212,4,15,"special"
1909,2374,33,120,4,14,"mega"
5253,2423,33,720,16,15,"ultrasuper"
1419,2794,33,528,16,14,"hyper"
2725,2427,66,424,8,15,"mega"
4254,2345,100,528,8,14,"mega"
2704,2290,33,426,8,14,"mega"
4906,2108,50,1000,8,15,"ultrasuper"
6212,2623,66,1200,24,15,"extreme"
1705,2545,33,545,8,14,"mega"
3173,2520,75,528,8,14,"mega"
5375,1795,33,528,8,14,"ultra"
645,1925,50,170,4,15,"super"
3112,2094,75,107,2,14,"super"
624,1975,33,250,8,14,"super"
2826,1995,50,424,8,14,"ultra"
4132,3040,33,1000,24,14,"extreme"
5926,1299,66,545,4,14,"special"
1093,1744,33,107,2,14,"special"
277,2195,50,170,4,14,"super"
910,1559,33,170,4,14,"special"
359,3125,66,250,8,17,"hyper"
3438,1795,66,340,8,14,"ultra"
4233,1469,33,212,4,14,"special"
1379,2044,66,107,2,14,"super"
3377,2309,33,120,4,17,"mega"
889,2094,33,214,4,14,"super"
5640,1199,50,428,4,14,"special"
2317,1795,33,214,4,14,"super"
3846,1999,33,420,4,15,"ultra"
1358,1790,25,214,4,14,"super"
3091,2904,66,340,8,17,"hyper"
1175,1694,33,107,2,14,"special"
1297,2590,66,426,8,14,"mega"
5110,1339,33,424,4,14,"special"
1011,2494,50,107,4,14,"mega"
5131,1640,66,214,4,15,"special"
4315,1399,66,340,4,14,"special"
3030,1295,33,214,4,14,"special"
2418,1475,33,120,4,14,"special"
3316,2444,25,528,16,14,"mega"
6191,1699,66,630,8,15,"ultra"
481,2455,50,250,8,15,"mega"
5905,1594,66,340,4,14,"special"
3785,2189,50,212,4,14,"super"
4111,2590,66,528,16,14,"mega"
5844,1999,66,540,16,14,"ultra"
338,2990,50,340,16,14,"hyper"
1236,3044,50,540,16,14,"hyper"
1562,2090,25,426,8,15,"super"
3295,1839,25,212,4,15,"super"
3356,2599,66,450,8,15,"mega"
3581,1939,33,212,4,14,"super"
4845,2504,33,720,16,15,"ultrasuper"
4029,2118,66,250,4,17,"super"
3825,1795,66,214,4,14,"super"
1501,1894,33,107,2,14,"super"
2765,2869,66,340,8,14,"hyper"
5436,2394,66,1000,8,17,"ultrasuper"
1276,3699,66,345,16,17,"uber"
1970,1790,25,214,4,15,"super"
5783,2399,66,850,16,15,"ultrasuper"
2887,2427,66,424,8,15,"mega"
2683,2159,33,340,8,17,"super"
1766,2590,66,426,8,14,"mega"
6252,2995,66,1600,32,15,"extreme"
807,2290,50,214,4,14,"mega"
603,1999,50,212,4,14,"super"
2235,1375,25,120,4,14,"special"
3703,2769,66,340,8,14,"hyper"
5701,1695,66,528,8,14,"ultra"
5497,2595,100,720,16,15,"ultrasuper"
5722,1829,66,420,8,14,"ultra"
1154,2690,33,540,16,14,"hyper"
6170,2195,100,1000,16,15,"ultrasuper"
3417,3129,66,527,8,14,"hyper"
155,2499,33,212,8,14,"mega"
1888,1799,33,120,4,14,"super"
3621,2395,75,426,8,14,"mega"
868,2595,66,340,8,14,"mega"
3642,2344,25,528,16,14,"mega"
5171,1789,33,212,8,15,"super"
1072,1990,66,107,2,15,"super"
4824,1999,66,545,8,15,"ultra"
5987,1804,100,850,8,14,"ultra"
73,1695,33,170,4,14,"special"
4090,3093,33,1000,24,14,"extreme"
2744,1794,50,107,2,14,"super"
3907,2495,66,528,16,14,"mega"
6109,2154,66,1000,16,15,"ultrasuper"
3886,1595,66,214,4,14,"special"
6231,2890,100,1200,24,17,"extreme"
4376,2105,66,730,8,15,"ultrasuper"
3560,3090,100,528,16,14,"hyper"
1337,2490,50,426,8,15,"mega"
3682,1359,25,120,4,14,"special"
216,1395,25,85,2,14,"special"
1480,3144,50,528,16,14,"hyper"
4355,4292,100,728,8,17,"uber"
1133,3694,50,452,8,14,"uber"
4172,2170,66,340,4,14,"super"
1745,2990,50,528,16,14,"hyper"
2540,2329,66,212,4,14,"mega"
5089,2944,50,1000,24,15,"extreme"
4641,2049,66,420,8,15,"super"
2214,3044,50,528,16,14,"hyper"
5558,2690,66,1000,24,15,"extreme"
3009,1495,33,212,4,14,"special"
2092,1590,33,107,2,15,"special"
134,2075,50,170,4,14,"super"
6027,1390,50,528,4,15,"special"
1867,2595,33,424,8,17,"mega"
2561,2144,25,426,8,14,"super"
4559,3540,50,1000,24,15,"uber"
929,2490,33,340,8,15,"mega"
3274,1999,33,212,4,15,"super"
950,2044,50,107,2,14,"super"
2479,1844,25,214,4,14,"super"
1398,2998,66,450,8,15,"hyper"
725,2199,66,340,4,14,"super"
4437,2118,66,340,4,17,"super"
5966,1540,100,528,4,15,"special"
1663,3094,50,528,16,14,"hyper"
1194,2195,33,107,4,14,"super"
2357,2044,66,107,2,14,"super"
399,1899,33,212,4,14,"super"
5884,1899,75,545,8,15,"ultra"
5150,1388,33,212,4,14,"special"
2622,2199,50,425,8,15,"mega"
664,2190,33,214,4,15,"super"
3804,1494,25,214,4,14,"special"
3539,1849,33,340,4,14,"ultra"
542,2795,66,250,8,15,"hyper"
1602,1644,25,107,2,14,"special"
1255,1848,33,130,4,14,"super"
1459,2690,50,340,8,15,"mega"
4498,3044,66,720,16,15,"hyper"
4620,1890,33,528,8,14,"ultra"
4069,2449,100,420,8,15,"mega"
5415,1299,66,428,4,14,"special"
4967,1349,33,270,4,14,"special"
2071,2199,50,340,8,15,"super"
1520,2744,66,426,8,14,"hyper"
4273,1149,33,250,2,14,"special"
4763,1495,33,214,4,14,"special"
4416,2109,33,270,4,14,"super"
1989,2090,33,107,2,14,"super"
1724,1790,33,107,2,14,"super"
5232,1568,50,428,4,15,"special"
4885,1999,66,730,8,15,"ultra"
4334,1299,33,210,4,14,"special"
5680,1299,66,428,4,14,"special"
1541,1894,25,214,4,14,"super"
2336,3699,66,527,16,17,"uber"
2254,3714,66,527,8,15,"uber"
3131,2690,66,528,16,14,"hyper"
5028,1599,66,340,4,14,"special"
2805,2469,33,340,4,15,"mega"
5741,1790,66,528,8,15,"ultra"
3600,1599,50,340,4,14,"special"
2948,2929,50,340,4,17,"hyper"
3070,1495,25,340,8,14,"special"
174,2744,66,245,8,14,"hyper"
2458,2544,50,426,8,14,"mega"
1806,3395,33,452,8,14,"uber"
990,2394,66,214,4,14,"mega"
1112,1894,33,107,2,14,"super"
5945,2223,50,850,16,15,"ultrasuper"
195,2065,50,170,4,14,"super"
1928,1795,50,107,2,14,"super"
3926,1995,66,425,8,15,"ultra"
3865,2118,66,340,8,17,"super"
3213,1849,33,212,4,14,"super"
4742,1944,66,214,4,14,"super"
1377,2244,50,214,4,14,"super"
